time,race1,race2,supplyUsed1,supplyUsed2,supplyMade1,supplyMade2,totalIncome1,totalIncome2,mineralsIncome1,mineralsIncome2,vespeneIncome1,vespeneIncome2,totalResources1,totalResources2,minerals1,minerals2,vespene1,vespene2,activeWorkers1,activeWorkers2,army1,army2,technology1,technology2,lostResources1,lostResources2,winner
207,2,2,37.0,37.0,47.0,39.0,1342,1320,1007,1007,335,313,195,196,135,110,60,86,26,27,650,500,750,750,0,0,1
214,2,2,38.0,37.0,47.0,39.0,1314,1292,979,979,335,313,250,292,150,170,100,122,27,27,650,500,750,850,0,0,1
221,2,2,38.0,38.0,47.0,39.0,1326,1348,1035,1035,291,313,107,402,75,240,32,162,27,28,650,500,750,850,0,0,1
229,2,2,39.0,41.0,47.0,47.0,1376,1348,1063,1035,313,313,177,267,105,165,72,102,28,29,950,800,750,850,0,0,1
236,2,2,40.0,41.0,47.0,47.0,1342,1477,1007,1119,335,358,322,437,210,295,112,142,29,29,950,800,750,850,0,0,1
243,2,2,40.0,44.0,47.0,62.0,1264,1286,951,951,313,335,428,98,280,70,148,28,29,30,950,800,850,850,0,0,1
250,2,2,43.0,45.0,62.0,62.0,1438,1158,1147,867,291,291,274,140,140,80,134,60,30,30,1125,1225,850,850,0,0,1
257,2,2,43.0,45.0,62.0,62.0,1488,1023,1175,755,313,268,439,82,265,40,174,42,30,28,1125,1225,1100,850,0,125,1
264,2,2,43.0,46.0,62.0,62.0,1326,838,1035,615,291,223,321,99,165,25,156,74,27,29,1125,1400,1100,850,200,125,1
271,2,2,38.0,47.0,62.0,62.0,743,1471,587,1203,156,268,388,136,220,30,168,106,25,31,1000,1400,1100,850,650,125,1
279,2,2,39.0,48.0,62.0,62.0,346,1572,279,1371,67,201,231,281,55,155,176,126,26,32,1000,1400,1250,1100,650,125,1
286,2,2,41.0,50.0,62.0,62.0,1074,1762,1007,1539,67,223,184,84,100,80,84,4,28,33,1000,1400,1250,1100,650,125,1
293,2,2,42.0,51.0,62.0,62.0,1359,1802,1203,1511,156,291,188,115,80,75,108,40,29,34,1000,1400,1250,1100,650,125,1
300,2,2,44.0,52.0,62.0,62.0,1566,1824,1343,1511,223,313,442,321,310,245,132,76,31,35,1000,1400,1250,1100,650,125,1
307,2,2,44.0,53.0,62.0,62.0,1606,1908,1315,1595,291,313,232,301,210,285,22,16,31,37,1000,1400,1250,1250,650,125,1
314,2,2,45.0,53.0,62.0,70.0,1790,1986,1455,1651,335,335,492,391,430,335,62,56,33,36,1000,1400,1250,1250,650,175,1
321,2,2,47.0,55.0,62.0,70.0,1790,2042,1455,1707,335,335,202,531,100,435,102,96,34,38,1000,1400,1250,1250,650,175,1
329,2,2,50.0,56.0,62.0,70.0,1740,1986,1427,1651,313,335,133,362,45,230,88,132,35,39,1000,1400,1250,1250,650,175,1
336,2,2,50.0,57.0,62.0,70.0,1824,2070,1511,1735,313,335,134,572,60,400,74,172,33,40,1175,1400,1250,1250,800,175,1
343,2,2,51.0,57.0,62.0,70.0,1751,2076,1483,1763,268,313,236,768,130,560,106,208,34,40,1350,1400,1250,1250,800,225,1
350,2,2,54.0,58.0,62.0,70.0,1818,2059,1483,1791,335,268,327,425,235,285,92,140,35,41,1350,1400,1250,1250,800,225,1
357,2,2,53.0,64.0,62.0,70.0,1930,2093,1595,1847,335,246,362,171,230,145,132,26,37,43,1225,1725,1250,1250,1100,225,1
364,2,2,54.0,64.0,62.0,70.0,1964,2222,1651,1931,313,291,168,197,0,135,168,62,38,43,1225,1725,1250,1250,1100,225,1
371,2,2,55.0,66.0,62.0,70.0,1970,2306,1679,2015,291,291,304,268,100,170,204,98,39,45,1225,1725,1250,1250,1100,225,1
379,2,2,56.0,70.0,70.0,70.0,2070,2283,1735,2015,335,268,499,131,255,105,244,26,40,46,1225,1725,1250,1250,1100,225,1
386,2,2,57.0,72.0,70.0,78.0,1986,2171,1651,1791,335,380,385,138,205,60,180,78,41,47,1225,2075,1250,1250,1100,225,1
393,2,2,64.0,72.0,85.0,78.0,2149,2322,1791,1875,358,447,169,255,95,125,74,130,43,47,1225,2075,1250,1550,1100,225,1
400,2,2,65.0,76.0,85.0,101.0,2339,2289,1847,1819,492,470,154,227,20,120,134,107,44,49,1550,2075,1250,1800,1100,225,1
407,2,2,67.0,82.0,85.0,109.0,2283,2490,1791,2043,492,447,369,104,175,95,194,9,46,51,1550,2075,1250,1800,1100,225,1
414,2,2,70.0,84.0,85.0,109.0,2401,2434,1931,1987,470,447,215,90,115,25,100,65,49,53,1550,2400,1550,2200,1100,225,1
421,2,2,77.0,88.0,85.0,109.0,2569,2658,2099,2211,470,447,85,171,25,50,60,121,52,56,1550,2500,1550,2200,1100,225,1
429,2,2,78.0,88.0,93.0,109.0,2838,2821,2323,2351,515,470,320,236,200,155,120,81,53,58,1900,2500,1550,2200,1100,225,1
436,2,2,80.0,86.0,93.0,125.0,3062,3067,2547,2575,515,492,250,461,220,370,30,91,55,58,1900,2500,1900,2200,1100,225,1
443,2,2,82.0,86.0,93.0,125.0,2989,3095,2519,2603,470,492,242,217,160,170,82,47,58,58,1900,2500,1900,2200,1100,225,1
450,2,2,85.0,87.0,93.0,125.0,2961,3118,2491,2603,470,515,263,497,175,465,88,32,59,58,1900,2500,1900,2200,1100,225,1
457,2,2,88.0,99.0,93.0,133.0,2961,3235,2491,2743,470,492,179,278,135,190,44,88,61,58,2075,2500,1900,2200,1100,225,1
464,2,2,87.0,99.0,93.0,133.0,3286,3157,2659,2687,627,470,238,124,110,80,128,44,61,58,2075,3100,1900,2200,1100,225,1
471,2,2,89.0,103.0,101.0,133.0,3375,3241,2771,2771,604,470,451,374,255,270,196,104,63,58,2075,3200,1900,2200,1100,225,1
479,2,2,95.0,112.0,101.0,133.0,3269,3179,2687,2687,582,492,153,294,35,130,118,164,63,58,2075,3200,1900,2200,1100,225,1
486,2,2,98.0,118.0,109.0,133.0,3325,3118,2631,2603,694,515,260,369,200,145,60,224,65,61,2600,3600,2200,2500,1100,225,1
493,2,2,98.0,120.0,117.0,133.0,3353,3179,2547,2687,806,492,256,545,100,265,156,280,65,61,2600,3800,2500,2500,1100,225,1
500,2,2,99.0,122.0,117.0,133.0,3431,2961,2603,2491,828,470,431,297,175,165,256,132,65,61,2600,4275,2500,2500,1100,225,1
507,2,2,100.0,128.0,117.0,133.0,3437,2905,2631,2435,806,470,492,327,290,135,202,192,65,61,2600,4275,2650,2500,1100,225,1
514,2,2,104.0,134.0,125.0,156.0,3465,2905,2659,2435,806,470,558,363,410,115,148,248,66,61,2900,4575,2800,2650,1100,225,1
521,2,2,104.0,138.0,125.0,156.0,3353,3269,2547,2799,806,470,304,573,210,265,94,308,67,61,2900,5075,2950,2800,1100,225,1
529,2,2,108.0,142.0,133.0,156.0,3269,3403,2463,2911,806,492,360,678,270,310,90,368,68,61,3250,5525,2950,2800,1100,225,1
536,2,2,115.0,139.0,133.0,156.0,3302,3482,2519,2967,783,515,231,1078,195,650,36,428,68,61,3725,5225,2950,3150,1275,525,1
543,2,2,111.0,125.0,133.0,164.0,3543,3381,2715,2911,828,470,671,1475,535,995,136,480,68,61,3575,4450,2950,3150,1600,1300,1
550,2,2,115.0,141.0,133.0,164.0,3515,3459,2687,2967,828,492,462,650,380,210,82,440,68,61,3700,4150,2950,3150,1775,1600,1
557,2,2,124.0,139.0,133.0,164.0,3459,3459,2631,2967,828,492,423,850,245,650,178,200,68,61,4100,4350,3150,3150,1775,700,1
564,2,2,127.0,143.0,148.0,164.0,3493,3353,2687,2883,806,470,284,801,210,545,74,256,68,61,4100,5100,3300,3150,1775,700,1
571,2,2,132.0,146.0,148.0,164.0,3325,3403,2519,2911,806,492,520,971,350,755,170,216,70,62,4400,5550,3300,3150,1775,700,1
579,2,2,133.0,162.0,148.0,172.0,3470,3538,2687,3023,783,515,786,586,520,310,266,276,72,65,4400,5850,3300,3150,1775,700,1
586,2,2,137.0,164.0,148.0,180.0,3493,3515,2687,3023,806,492,511,657,345,425,166,232,74,66,4400,6600,3600,3150,1775,700,1
593,2,2,147.0,166.0,148.0,180.0,3818,3655,2967,3163,851,492,312,888,175,600,137,288,75,66,5200,6700,3600,3150,1775,800,1
600,2,2,148.0,178.0,148.0,188.0,3857,3627,3051,3135,806,492,474,603,395,255,79,348,75,66,5600,6450,3600,3150,1875,1050,1
607,2,2,147.0,180.0,148.0,188.0,3997,3717,3191,3247,806,470,605,814,430,510,175,304,75,66,5425,7400,3750,3150,2050,1050,1
614,2,2,134.0,152.0,156.0,188.0,3997,3801,3191,3331,806,470,1075,1274,800,910,275,364,75,66,4475,5850,3600,3150,3150,2600,1
621,2,2,123.0,168.0,148.0,188.0,3946,3767,3163,3275,783,492,1546,539,1175,215,371,324,74,66,3800,5750,3500,3150,3725,2700,1
629,2,2,112.0,154.0,172.0,188.0,3666,3818,2883,3303,783,515,1176,659,705,375,471,284,59,66,3175,5850,3650,3150,5200,3750,1
636,2,2,116.0,143.0,149.0,188.0,3174,3487,2323,2995,851,492,1146,950,725,685,421,265,58,58,4075,5750,3650,3150,5750,4350,1
643,2,2,113.0,144.0,149.0,188.0,3084,2899,2211,2407,873,492,761,761,390,440,371,321,59,55,3725,5750,3650,3150,6100,4500,1
650,2,2,117.0,145.0,149.0,188.0,3045,2871,2239,2379,806,492,609,1056,300,675,309,381,60,58,4150,5850,3650,3150,6200,4500,1
657,2,2,117.0,149.0,149.0,188.0,2989,2485,2183,2015,806,470,965,932,560,595,405,337,61,58,4150,6100,3650,3150,6200,4550,1
664,2,2,118.0,161.0,149.0,188.0,3050,2653,2267,2183,783,470,1036,557,685,160,351,397,61,59,3900,6100,3650,3150,6450,4650,1
671,2,2,124.0,163.0,149.0,188.0,2994,2871,2211,2379,783,492,606,642,280,285,326,357,61,60,4200,7050,3650,3450,6450,4650,1
679,2,2,124.0,167.0,149.0,188.0,3263,3151,2435,2659,828,492,801,618,375,205,426,413,60,60,4200,7050,3650,3450,6500,4650,1
686,2,2,124.0,171.0,149.0,188.0,3174,3297,2323,2827,851,470,1131,494,655,175,476,319,58,64,4450,6950,3650,3450,6450,4750,1
693,2,2,137.0,179.0,149.0,188.0,3207,3403,2379,2911,828,492,328,594,160,215,168,379,60,64,5800,8025,3650,3450,6450,4750,1
700,2,2,123.0,169.0,149.0,204.0,3129,3437,2323,2967,806,470,685,1005,425,570,260,435,58,64,5425,7075,3650,3450,7125,5700,1
707,2,2,104.0,155.0,149.0,204.0,3101,3409,2295,2939,806,470,1050,1420,690,925,360,495,58,64,3875,6075,3650,3450,8500,6950,1
714,2,2,100.0,129.0,149.0,204.0,3022,3459,2239,2967,783,492,571,1850,240,1295,331,555,58,64,2250,4775,3800,3450,10325,8250,1
721,2,2,92.0,135.0,164.0,204.0,3050,3538,2267,3023,783,515,781,1035,350,520,431,515,58,64,2325,4825,3800,3450,11100,9200,1
729,2,2,75.0,121.0,164.0,204.0,3039,3151,2211,2659,828,492,836,1251,455,755,381,496,56,64,1275,3950,3800,3450,12500,10075,1
7,1,2,13.0,13.0,14.0,15.0,293,293,293,293,0,0,35,35,35,35,0,0,12,12,0,0,0,0,0,0,1
14,1,2,14.0,14.0,14.0,15.0,671,671,671,671,0,0,70,70,70,70,0,0,13,13,0,0,0,0,0,0,1
21,1,2,14.0,14.0,14.0,15.0,727,727,727,727,0,0,55,0,55,0,0,0,14,13,0,0,0,0,0,0,1
29,1,2,15.0,15.0,14.0,15.0,811,755,811,755,0,0,99,40,99,40,0,0,14,14,0,0,0,0,0,0,1
36,1,2,15.0,15.0,22.0,15.0,811,727,811,727,0,0,194,130,194,130,0,0,14,14,0,0,0,0,0,0,1
43,1,2,16.0,16.0,22.0,23.0,811,811,811,811,0,0,244,20,244,20,0,0,15,15,0,0,0,0,0,0,1
50,1,2,15.0,17.0,22.0,23.0,839,811,839,811,0,0,44,40,44,40,0,0,15,16,0,0,0,0,0,0,1
57,1,2,17.0,18.0,22.0,23.0,867,811,867,811,0,0,49,90,49,90,0,0,15,17,0,0,0,0,0,0,1
64,1,2,18.0,18.0,22.0,23.0,923,923,923,923,0,0,104,150,104,150,0,0,16,17,0,0,0,0,0,0,1
71,1,2,17.0,19.0,22.0,23.0,951,951,951,951,0,0,194,210,194,210,0,0,17,18,0,0,0,0,0,0,1
79,1,2,17.0,20.0,22.0,23.0,923,1023,923,979,0,44,44,338,44,330,0,8,16,19,0,0,0,0,0,0,1
86,1,2,18.0,20.0,22.0,23.0,979,990,979,923,0,67,119,56,119,40,0,16,16,19,0,0,0,150,0,0,1
93,1,2,19.0,20.0,22.0,23.0,923,990,923,923,0,67,174,174,174,150,0,24,18,20,0,0,0,150,0,0,1
100,1,2,20.0,21.0,22.0,23.0,995,1012,951,923,44,89,237,101,229,65,8,36,19,20,0,0,0,150,0,0,1
107,1,2,19.0,21.0,22.0,23.0,1068,973,979,839,89,134,64,141,44,85,20,56,18,20,0,0,0,150,0,0,1
114,1,2,20.0,22.0,22.0,23.0,1057,1001,923,867,134,134,140,112,104,40,36,72,19,21,0,0,0,150,0,0,1
121,1,2,23.0,22.0,28.0,23.0,1113,1107,979,951,134,156,71,202,19,110,52,92,20,21,0,0,250,150,0,0,1
129,1,2,24.0,23.0,28.0,31.0,1085,1079,951,923,134,156,152,277,84,165,68,112,20,22,0,0,250,150,0,0,1
136,1,2,26.0,26.0,28.0,31.0,1118,1219,1007,951,111,268,139,302,59,175,80,127,21,23,0,0,250,300,0,0,1
143,1,2,26.0,27.0,28.0,31.0,1225,1174,1091,839,134,335,180,37,84,20,96,17,22,24,0,0,250,300,0,0,1
150,1,2,28.0,29.0,28.0,31.0,1158,1337,1091,979,67,358,14,22,14,15,0,7,22,24,0,125,250,300,0,0,1
157,1,2,30.0,30.0,36.0,46.0,1231,1292,1231,979,0,313,14,114,14,75,0,39,24,25,150,125,250,300,0,0,1
164,1,2,32.0,32.0,36.0,46.0,1259,1236,1259,923,0,313,69,59,69,30,0,29,24,26,150,125,250,300,0,0,1
171,1,2,34.0,33.0,36.0,46.0,1371,1292,1371,979,0,313,39,114,39,45,0,69,24,27,300,125,250,300,0,0,1
179,1,2,34.0,34.0,42.0,46.0,1315,1460,1315,1147,0,313,189,244,189,135,0,109,26,28,400,300,250,300,0,0,1
186,1,2,40.0,35.0,42.0,46.0,1371,1460,1371,1147,0,313,14,389,14,240,0,149,26,29,400,300,250,600,0,0,1
193,1,2,40.0,40.0,50.0,46.0,1483,1673,1483,1315,0,358,104,129,104,90,0,39,26,30,550,300,250,600,0,0,1
200,1,2,44.0,42.0,50.0,46.0,1427,1762,1427,1427,0,335,14,290,14,215,0,75,30,32,550,300,250,600,0,0,1
207,1,2,47.0,43.0,58.0,46.0,1651,1768,1651,1455,0,313,79,391,79,280,0,111,30,33,550,300,250,600,0,0,1
214,1,2,50.0,44.0,58.0,46.0,1651,1824,1651,1511,0,313,129,276,129,125,0,151,33,34,550,300,250,600,0,0,1
221,1,2,52.0,45.0,58.0,46.0,1835,1830,1791,1539,44,291,67,332,59,145,8,187,34,35,700,650,250,600,0,0,1
229,1,2,52.0,46.0,50.0,46.0,1975,1891,1819,1623,156,268,112,268,84,195,28,73,37,36,700,650,250,600,31,0,1
236,1,2,52.0,51.0,50.0,54.0,2143,1874,1987,1539,156,335,258,238,214,125,44,113,40,38,850,650,250,600,31,0,1
243,1,2,53.0,51.0,50.0,62.0,2227,2093,2071,1735,156,358,373,348,309,195,64,153,40,38,850,650,250,600,131,0,1
250,1,2,58.0,53.0,74.0,70.0,2177,2126,1931,1791,246,335,169,599,69,410,100,189,40,40,850,650,250,600,131,0,1
257,1,2,59.0,54.0,82.0,70.0,2322,2132,1987,1819,335,313,144,450,104,225,40,225,41,41,850,650,250,600,131,0,1
264,1,2,61.0,55.0,98.0,70.0,2429,2104,2071,1791,358,313,114,465,34,200,80,265,45,42,850,950,250,750,131,0,1
271,1,2,64.0,61.0,98.0,70.0,2317,2076,1959,1763,358,313,169,320,49,165,120,155,45,44,850,950,250,750,131,0,1
279,1,2,66.0,61.0,98.0,78.0,2384,2076,2071,1763,313,313,221,270,69,175,152,95,46,44,1000,950,250,750,131,0,1
286,1,2,63.5,63.0,98.0,78.0,2328,2261,2015,1903,313,358,441,555,249,420,192,135,47,46,975,950,250,750,156,0,1
293,1,2,71.5,64.0,98.0,78.0,2412,2317,2099,1959,313,358,326,680,94,505,232,175,47,47,975,1300,250,750,156,0,1
300,1,2,72.5,73.0,98.0,78.0,2580,2373,2267,2015,313,358,388,355,116,340,272,15,48,48,975,1550,250,750,156,0,1
307,1,2,75.5,75.0,98.0,78.0,2518,2496,2183,2071,335,425,333,357,21,290,312,67,54,50,975,1550,575,750,156,0,1
314,1,2,77.5,75.0,98.0,78.0,2765,2490,2407,1931,358,559,533,348,181,305,352,43,54,50,1125,1550,825,750,156,0,1
321,1,2,80.5,77.0,98.0,78.0,2793,2569,2435,1987,358,582,378,501,86,390,292,111,59,52,1125,1550,825,750,156,0,1
329,1,2,81.5,78.0,98.0,101.0,2989,2569,2631,1987,358,582,323,362,91,175,232,187,59,52,1125,1900,825,1000,156,0,1
336,1,2,82.0,81.0,106.0,101.0,2972,2608,2547,1959,425,649,388,518,96,330,292,188,59,54,1100,1900,950,1000,181,0,1
343,1,2,85.5,86.0,106.0,101.0,3112,2552,2575,1903,537,649,556,469,196,305,360,164,62,57,1075,2050,950,1000,206,0,1
350,1,2,86.5,88.0,106.0,101.0,3168,2866,2631,2239,537,627,699,271,371,185,328,86,66,59,1075,2050,950,1400,206,0,1
357,1,2,89.5,90.0,106.0,101.0,3252,3168,2603,2519,649,649,939,456,531,390,408,66,67,61,1075,2150,1200,1400,206,0,1
364,1,2,101.5,91.0,106.0,101.0,3560,3274,2687,2603,873,671,677,446,311,400,366,46,67,62,1275,2150,1450,1400,206,0,1
371,1,2,101.5,94.0,106.0,101.0,3683,3448,2743,2799,940,649,1000,802,526,680,474,122,67,65,1425,2150,1450,1500,206,0,1
379,1,2,108.5,99.0,120.0,101.0,3739,3476,2799,2827,940,649,566,688,276,590,290,98,67,66,1425,2150,1450,1800,206,0,1
386,1,2,111.5,99.0,120.0,109.0,3896,3560,2911,2687,985,873,766,1109,356,895,410,214,67,68,2025,2150,1450,1800,206,0,1
393,1,2,111.5,100.0,128.0,109.0,3840,3683,2855,2743,985,940,1026,591,496,465,530,126,70,69,2025,2150,1450,2100,206,0,1
400,1,2,121.5,100.0,128.0,117.0,3874,3678,2911,2715,963,963,688,821,271,575,417,246,68,70,2175,2150,1450,2100,206,0,1
407,1,2,125.5,101.0,152.0,117.0,3946,3622,2939,2659,1007,963,948,706,461,340,487,366,77,70,2475,2150,1450,2100,206,0,1
414,1,2,132.5,106.0,152.0,117.0,3840,3728,2855,2743,985,985,940,732,441,350,499,382,77,70,2875,2525,1450,2100,206,0,1
421,1,2,138.5,108.0,152.0,117.0,4047,3728,3107,2743,940,985,1142,623,556,275,586,348,77,71,3075,2525,1450,2100,206,0,1
429,1,2,143.5,110.0,152.0,117.0,4299,3756,3359,2771,940,985,752,470,396,360,356,110,76,72,3175,2525,1450,2450,206,0,1
436,1,2,143.5,112.0,152.0,125.0,4344,3840,3359,2855,985,985,1097,345,621,265,476,80,75,74,3825,2725,1450,2600,206,0,1
443,1,2,148.0,117.0,152.0,125.0,4266,3745,3303,2827,963,918,1363,578,771,390,592,188,77,74,4000,3300,1450,2750,231,0,1
450,1,2,148.0,125.0,160.0,125.0,4249,3818,3219,2855,1030,963,1877,343,1161,185,716,158,80,74,4050,3500,1800,3350,231,0,1
457,1,2,156.5,123.0,160.0,133.0,4394,3784,3275,2799,1119,985,1489,808,1241,530,248,278,82,76,4025,3700,2050,3350,256,100,1
464,1,2,158.5,126.0,160.0,133.0,4361,3918,3219,2911,1142,1007,1671,700,1291,460,380,240,82,76,3975,3500,2050,3500,306,300,1
471,1,2,158.5,127.0,160.0,141.0,4506,3874,3275,2911,1231,963,1968,1102,1586,750,382,352,82,77,3975,4025,2050,3750,306,300,1
479,1,2,158.5,129.0,160.0,141.0,4574,3818,3275,2855,1299,963,1673,1318,1231,850,442,468,81,78,3975,4325,2050,3750,306,300,1
486,1,2,158.5,129.0,176.0,156.0,4646,3454,3303,2491,1343,963,2228,613,1626,525,602,88,82,79,5025,4325,2050,3850,306,300,1
493,1,2,174.5,135.0,224.0,156.0,4585,3510,3331,2547,1254,963,1022,349,876,145,146,204,82,80,5025,4325,2050,3850,306,300,1
500,1,2,181.5,136.0,224.0,156.0,4378,3874,3079,2911,1299,963,867,775,561,455,306,320,82,80,5025,4625,2050,3850,306,300,1
507,1,2,180.5,136.0,224.0,156.0,4372,4008,3051,3023,1321,985,1308,751,846,315,462,436,81,80,5325,4625,2500,3850,306,300,1
514,1,2,191.5,140.0,224.0,156.0,4411,3918,3135,2911,1276,1007,1070,621,556,465,514,156,81,81,6425,4625,2500,4000,306,300,1
521,1,2,191.5,152.0,224.0,164.0,4473,4159,3219,2995,1254,1164,1611,416,941,270,670,146,81,81,6425,5725,2500,4000,306,300,1
529,1,2,189.5,152.0,232.0,172.0,4562,4518,3219,3219,1343,1299,2151,962,1321,660,830,302,81,81,6875,5725,2500,5050,406,300,1
536,1,2,199.5,142.0,232.0,172.0,4574,4327,3275,3051,1299,1276,1773,1468,791,1010,982,458,81,81,6675,5225,2500,5350,606,800,1
543,1,2,191.0,154.0,232.0,172.0,4327,4383,3051,3107,1276,1276,2130,1394,996,780,1134,614,76,81,6500,5725,2500,5350,781,800,1
550,1,2,189.5,158.0,232.0,172.0,4366,4372,3023,3051,1343,1321,2345,1025,1201,455,1144,570,80,81,6925,5825,2500,5350,856,800,1
557,1,2,189.5,164.0,232.0,172.0,4266,4506,2967,3163,1299,1343,2862,866,1566,590,1296,276,80,81,6925,6025,2500,5350,856,800,1
564,1,2,195.0,168.0,232.0,172.0,4193,4383,2939,3107,1254,1276,2849,579,1401,405,1448,174,80,81,6650,6225,3125,5350,1131,800,1
571,1,2,196.5,164.0,232.0,172.0,4126,4383,2827,3107,1299,1276,2589,607,1231,285,1358,322,90,81,6375,5725,3125,5350,1406,1300,1
579,1,2,196.5,172.0,238.0,180.0,4170,4215,2827,2939,1343,1276,2364,322,846,240,1518,82,90,81,6375,6175,3125,5500,1406,1300,1
586,1,2,199.5,173.0,238.0,180.0,3913,4109,2659,2855,1254,1254,2218,1088,756,825,1462,263,89,81,6575,6550,3125,5500,1406,1300,1
593,1,2,194.5,175.0,238.0,180.0,4070,4322,2771,3023,1299,1299,2713,813,1091,640,1622,173,84,81,6825,6350,3125,5500,1406,1500,1
600,1,2,188.5,187.0,238.0,188.0,4114,4282,2771,2939,1343,1343,3218,720,1436,395,1782,325,86,81,6625,7050,3125,5350,1606,1650,1
607,1,2,185.5,186.0,238.0,188.0,4327,4478,3051,3135,1276,1343,3446,1246,1516,765,1930,481,86,80,6475,7050,3125,5350,1756,1700,1
614,1,2,184.0,184.0,238.0,204.0,4417,4187,3163,2911,1254,1276,3677,434,1791,105,1886,329,83,80,6450,6950,3250,5350,1781,1800,1
621,1,2,182.5,185.0,238.0,204.0,4422,4159,3079,2883,1343,1276,3967,555,2071,295,1896,260,83,80,6325,6950,3250,5350,1906,1800,1
629,1,2,180.0,185.0,238.0,204.0,4618,4221,3275,2967,1343,1254,4182,797,2126,385,2056,412,83,80,5950,7610,3700,5350,2150,1800,1
636,1,2,184.0,195.0,238.0,204.0,4523,4322,3247,3023,1276,1299,4096,797,2096,225,2000,572,88,80,6150,8025,3700,5350,2350,1800,1
643,1,2,168.0,195.0,238.0,204.0,4568,4428,3247,3107,1321,1321,4151,1107,1991,375,2160,732,88,80,4950,8240,3700,5350,3700,2000,1
650,1,2,171.0,192.0,238.0,219.0,4518,4232,3219,2911,1299,1321,3603,1489,1591,605,2012,884,88,77,3850,8215,3575,5650,5268,2425,1
657,1,2,168.5,192.0,238.0,219.0,4473,3711,3219,2435,1254,1276,3730,1328,1766,300,1964,1028,88,68,4825,9290,4025,6750,5393,2975,1
664,1,2,163.0,192.0,238.0,219.0,4467,3465,3191,2211,1276,1254,4280,1711,2156,535,2124,1176,88,68,4400,9320,4025,6750,5818,2975,1
671,1,2,173.5,186.0,238.0,219.0,4366,3549,3023,2295,1343,1254,4240,1482,1956,400,2284,1082,88,69,5675,8835,4025,6750,5843,4275,1
679,1,2,169.0,175.0,238.0,219.0,4014,3442,2715,2211,1299,1231,3697,1815,1661,585,2036,1230,88,69,5250,8250,4025,6750,6268,4875,1
686,1,2,168.0,179.0,238.0,219.0,3986,3549,2687,2295,1299,1254,3864,1152,1676,370,2188,782,90,71,5250,8790,4025,6750,6268,5150,1
693,1,2,166.5,185.0,238.0,219.0,4226,3823,2883,2547,1343,1276,4139,1004,1791,320,2348,684,87,71,5475,8790,4025,7050,6443,5150,1
700,1,2,161.0,179.0,238.0,219.0,4322,3907,3023,2631,1299,1276,3906,1257,1706,575,2200,682,86,71,5150,8465,4025,7050,7218,5675,1
707,1,2,157.0,168.0,238.0,219.0,4389,3969,3135,2715,1254,1254,4353,1686,2001,860,2352,826,86,71,5050,6640,4150,7050,7868,6700,1
714,1,2,161.0,174.0,238.0,219.0,4333,4053,2967,2799,1366,1254,4342,983,1826,505,2516,478,84,71,5050,6540,4150,7050,7868,6800,1
721,1,2,171.0,180.0,238.0,219.0,4271,4002,2771,2771,1500,1231,3056,465,1031,210,2025,255,84,72,5150,7615,4150,7050,7868,6800,1
729,1,2,176.0,184.0,238.0,219.0,4030,4002,2463,2771,1567,1231,2975,522,766,415,2209,107,90,72,5900,9025,4300,7050,7868,6800,1
736,1,2,173.0,184.0,238.0,219.0,4154,3941,2519,2687,1635,1254,3261,880,956,625,2305,255,90,72,5800,9040,4300,7350,7968,6800,1
743,1,2,172.0,193.0,238.0,219.0,4182,4019,2547,2743,1635,1276,3702,483,1201,330,2501,153,88,72,5800,9505,4300,7350,7968,6800,1
750,1,2,193.0,193.0,238.0,219.0,4551,3935,2939,2659,1612,1276,1414,675,221,370,1193,305,88,72,7250,9920,4850,7600,7968,6800,1
757,1,2,199.0,193.0,238.0,219.0,4730,3997,3163,2743,1567,1254,1231,1043,296,665,935,378,89,72,7250,10580,4850,7600,7968,6800,1
764,1,2,195.0,194.0,238.0,227.0,4910,3918,3275,2687,1635,1231,1513,1516,536,990,977,526,89,72,8300,10695,4725,7600,8393,6800,1
771,1,2,199.0,200.0,238.0,227.0,4501,3952,3023,2743,1478,1209,1345,1074,246,800,1099,274,89,72,7850,10710,4725,7600,8843,6800,1
779,1,2,199.0,200.0,238.0,227.0,4344,3913,2911,2659,1433,1254,1775,1230,516,800,1259,430,89,72,9450,11385,4325,7850,9543,6800,1
786,1,2,197.0,191.0,238.0,227.0,4344,3986,2911,2687,1433,1299,2241,1557,831,975,1410,582,87,72,9450,11000,3875,7850,9993,7315,1
793,1,2,197.0,190.0,238.0,227.0,4243,3930,2855,2631,1388,1299,2755,1325,1181,595,1574,730,87,72,10800,9275,3875,7850,9993,9035,1
800,1,2,199.0,196.0,238.0,227.0,4238,4025,2827,2771,1411,1254,2776,1183,1026,555,1750,628,87,72,10800,9990,3875,7850,9993,9035,1
807,1,2,198.0,196.0,238.0,235.0,4210,3913,2799,2659,1411,1254,3279,1461,1361,785,1918,676,86,72,10800,10005,4000,7850,9993,9035,1
814,1,2,198.0,196.0,238.0,235.0,4310,4002,2855,2771,1455,1231,3701,1939,1661,1115,2040,824,88,72,10800,10005,4000,8000,9993,9035,1
821,1,2,195.0,196.0,238.0,235.0,4266,3890,2855,2659,1411,1231,4196,2386,1996,1410,2200,976,87,72,10800,10665,4000,8000,10093,9035,1
829,1,2,196.5,192.0,238.0,235.0,4344,3812,2911,2491,1433,1321,3783,2815,1761,1675,2022,1140,86,72,10625,10480,4000,8000,10268,9235,1
